catalog_id	title_zh	intro_url
SCD0933	銀河飛龍	https://chiuinan.github.io/game/game/intro/eng/e32/botf.htm
SCD0244	銀河騎士團	https://chiuinan.github.io/game/game/intro/ch/c33/force.htm
SCD2219	銀翼殺手	https://chiuinan.github.io/game/game/intro/ch/c21/bladerun.htm
SCD1550	銀翼風暴	https://chiuinan.github.io/game/game/intro/eng/e51/jng.htm
SWT056	銀色匕首之謎	https://chiuinan.github.io/game/game/intro/eng/e11/secret.htm
SCD0563	銀色幻想	https://chiuinan.github.io/game/game/intro/ch/c12/silverhx.htm
Z053	銀色彈珠檯	https://chiuinan.github.io/game/game/intro/eng/e44/silver.htm
SCD2149	凡爾賽之宮廷疑雲	https://chiuinan.github.io/game/game/intro/ch/c21/versaill.htm
SWT057	凱撒大帝	https://chiuinan.github.io/game/game/intro/eng/e32/centurio.htm
SCD1644	凱撒大帝1	https://chiuinan.github.io/game/game/intro/eng/e33/caesar.htm
SCD1645	凱撒大帝2	https://chiuinan.github.io/game/game/intro/ch/c33/caesar2.htm
SCD1646	凱撒大帝3	https://chiuinan.github.io/game/game/intro/ch/c33/caesar3.htm
SCD1647	凱撒大帝4	https://chiuinan.github.io/game/game/intro/ch/c33/caesar4.htm
3WG042	凱蘭迪亞傳奇1	https://chiuinan.github.io/game/game/intro/ch/c21/kland.htm
3WG402	凱蘭迪亞傳奇2：命運之手	https://chiuinan.github.io/game/game/intro/ch/c21/kland2.htm
SCD0872	凱蘭迪亞傳奇3：瑪爾寇的復仇	https://chiuinan.github.io/game/game/intro/ch/c21/kland3.htm
SCD2462	凶兆	https://chiuinan.github.io/game/game/intro/ch/c21/ripper.htm
SCD2169	刀劍封魔錄	https://chiuinan.github.io/game/game/intro/ch/c12/daojian1.htm
SCD2170	刀劍封魔錄外傳：上古傳說	https://chiuinan.github.io/game/game/intro/ch/c12/daojian2.htm
SCD0585	刀劍笑	https://chiuinan.github.io/game/game/intro/ch/c12/ksl.htm
SCD0423	初戀	https://chiuinan.github.io/game/game/intro/ch/c33/fl.htm
SCD0424	初戀之白色情人節	https://chiuinan.github.io/game/game/intro/ch/c33/flsp.htm
SCD1973	初段手談	https://chiuinan.github.io/game/game/intro/ch/c41/ht3.htm
SCD2058	利斯之城	https://chiuinan.github.io/game/game/intro/eng/e21/liath.htm
SCD2603	制霸三國1	https://chiuinan.github.io/game/game/intro/ch/c32/sangotc.htm
SCD2604	制霸三國2	https://chiuinan.github.io/game/game/intro/ch/c32/sangotc2.htm
SCD1461	刺客任務1：殺手47	https://chiuinan.github.io/game/game/intro/eng/e51/hitman1.htm
SCD1462	刺客任務2：無聲殺手	https://chiuinan.github.io/game/game/intro/ch/c51/hitman2.htm
SCD1463	刺客任務3：密約浮影	https://chiuinan.github.io/game/game/intro/eng/e51/hitman3.htm
SCD1464	刺客任務4：血錢交易	https://chiuinan.github.io/game/game/intro/eng/e51/hitman4.htm
SCD1603	刺客教條1	https://chiuinan.github.io/game/game/intro/ch/c21/ac1.htm
SCD1604	刺客教條2	https://chiuinan.github.io/game/game/intro/ch/c21/ac2.htm
SCD1605	刺客教條2	https://chiuinan.github.io/game/game/intro/ch/c21/acb.htm
SCD1606	刺客教條2	https://chiuinan.github.io/game/game/intro/ch/c21/acr.htm
SCD1607	刺客教條編年史1	https://chiuinan.github.io/game/game/intro/ch/c21/accc.htm
SCD1608	刺客教條編年史2	https://chiuinan.github.io/game/game/intro/ch/c21/acci.htm
SCD1609	刺客教條編年史3	https://chiuinan.github.io/game/game/intro/ch/c21/accr.htm
SCD2348	前進柏林1	https://chiuinan.github.io/game/game/intro/ch/c51/bs1.htm
SCD2349	前進柏林2：圍城之戰	https://chiuinan.github.io/game/game/intro/ch/c51/bs2.htm
SCD2350	前進柏林3	https://chiuinan.github.io/game/game/intro/eng/e51/bs3.htm
SCD2351	前進柏林4：史達林格勒的陰影	https://chiuinan.github.io/game/game/intro/eng/e51/bs4.htm
SCD2390	創世機神	https://chiuinan.github.io/game/game/intro/ch/c31/cybergu.htm
SCD0908	創世神話	https://chiuinan.github.io/game/game/intro/ch/c11/jusen.htm
SWT165,OCD053	創世紀1：黑暗時代	https://chiuinan.github.io/game/game/intro/eng/e11/ultima1.htm
SWT165,OCD053	創世紀2：女巫的復仇	https://chiuinan.github.io/game/game/intro/eng/e12/ultima2.htm
SWT165,OCD053	創世紀3：出埃及記	https://chiuinan.github.io/game/game/intro/eng/e12/ultima3.htm
JXZ010,OCD053	創世紀4：天人合一	https://chiuinan.github.io/game/game/intro/eng/e12/ultima4.htm
SWE057,OCD053	創世紀5：命運鬥士	https://chiuinan.github.io/game/game/intro/eng/e11/ultima5.htm
SWT044,OCD053	創世紀6：虛偽先知	https://chiuinan.github.io/game/game/intro/eng/e11/ultima6.htm
SWT160,SWE274 OCD053	創世紀7：黑月之門	https://chiuinan.github.io/game/game/intro/eng/e12/ultima7.htm
SWT216,SWT263 OCD053	創世紀7第二部：巨蛇之島	https://chiuinan.github.io/game/game/intro/eng/e12/serpent.htm
SWT276,OCD053	創世紀8：異教徒	https://chiuinan.github.io/game/game/intro/eng/e12/ultima8.htm
SCD2092	創世紀9：羽化昇天	https://chiuinan.github.io/game/game/intro/eng/e12/ultima9.htm
SCD1398	創世紀企業王國	https://chiuinan.github.io/game/game/intro/ch/c33/etprise.htm
OCD053	創世紀前傳：阿卡拉貝	https://chiuinan.github.io/game/game/intro/eng/e11/akalabet.htm
SWT081	創世紀外傳1：洪荒帝國	https://chiuinan.github.io/game/game/intro/eng/e11/savage.htm
SWT105	創世紀外傳2：火星之旅	https://chiuinan.github.io/game/game/intro/eng/e11/martian.htm
SCD0170	創世紀戰3第一部	https://chiuinan.github.io/game/game/intro/ch/c31/g3_1.htm
SCD0171	創世紀戰3第二部	https://chiuinan.github.io/game/game/intro/ch/c31/g3_2.htm
	創世聖戰	https://chiuinan.github.io/game/game/intro/ch/c31/rag.htm
Z124	創世魔法師：異教巫師	https://chiuinan.github.io/game/game/intro/eng/e12/hexx.htm
SCD0114	創意跳棋	https://chiuinan.github.io/game/game/intro/ch/c41/cytiaoqi.htm
SCD0404	創業王	https://chiuinan.github.io/game/game/intro/ch/c33/ceo.htm
SCD2566	創龍傳	https://chiuinan.github.io/game/game/intro/ch/c31/harmonia.htm
	劉伯溫傳奇	https://chiuinan.github.io/game/game/intro/ch/c11/cmdj2.txt
	劉小光個人專輯第一集	https://chiuinan.github.io/game/game/intro/ch/c41/lxgzk.htm
SCD0972	劍俠情緣	https://chiuinan.github.io/game/game/intro/ch/c11/jxqy.htm
SCD0973	劍俠情緣2	https://chiuinan.github.io/game/game/intro/ch/c12/sword2.htm
OCD0028	劍俠情緣外傳：月影傳說	https://chiuinan.github.io/game/game/intro/ch/c12/sworda.htm
TTNZ003	劍芒羅曼史	https://chiuinan.github.io/game/game/intro/ch/c11/yohgas.htm
SCD0363	劍靈	https://chiuinan.github.io/game/game/intro/ch/c12/swordsp.htm
SCD0364	劍靈2：幻域封魔	https://chiuinan.github.io/game/game/intro/ch/c12/swordsp2.htm
SCD2235	加勒比海：海盜傳奇	https://chiuinan.github.io/game/game/intro/ch/c12/swashb.htm
SCD2770	加勒比海盜	https://chiuinan.github.io/game/game/intro/ch/c21/potc.htm
SCD2771	加勒比海盜	https://chiuinan.github.io/game/game/intro/eng/e21/potclojs.htm
SCD2634	加菲貓：拯救阿琳	https://chiuinan.github.io/game/game/intro/eng/e21/gsa.htm
SCD0854	加菲貓：陷入困境	https://chiuinan.github.io/game/game/intro/eng/e52/garfield.htm
SCD2632	加菲貓1	https://chiuinan.github.io/game/game/intro/eng/e21/gf1.htm
SCD2633	加菲貓2：雙貓記	https://chiuinan.github.io/game/game/intro/eng/e52/gf2.htm
SCD2629	加菲貓	https://chiuinan.github.io/game/game/intro/ch/c44/catiq.htm
SCD2631	加菲貓的打字夥伴	https://chiuinan.github.io/game/game/intro/eng/e44/gtp.htm
SCD2630	加菲貓的瘋狂愛貓	https://chiuinan.github.io/game/game/intro/eng/e44/madcats.htm
SCD1848	勁爆水上滑板	https://chiuinan.github.io/game/game/intro/eng/e52/wbu.htm
SCD2668	勁爆熱舞	https://chiuinan.github.io/game/game/intro/eng/e52/ddr.htm
	勁爆美國棒球	https://chiuinan.github.io/game/game/intro/eng/e33/basemogu.htm
	勁爆美國棒球99	https://chiuinan.github.io/game/game/intro/eng/e33/mogul99.htm
	勁爆美國棒球2002	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k2.htm
	勁爆美國棒球2003	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k3.htm
	勁爆美國棒球2004	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k4.htm
	勁爆美國棒球2006	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k6.htm
SCD2256	勁爆美國棒球2007	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k7.htm
SCD2255	勁爆美國棒球2009	https://chiuinan.github.io/game/game/intro/eng/e33/bb2k9.htm
SCD0665	勁爆美國職籃95	https://chiuinan.github.io/game/game/intro/eng/e52/nba95.htm
SCD0666	勁爆美國職籃96	https://chiuinan.github.io/game/game/intro/eng/e52/nba96.htm
SCD0667	勁爆美國職籃97	https://chiuinan.github.io/game/game/intro/eng/e52/nba97.htm
SCD0668	勁爆美國職籃98	https://chiuinan.github.io/game/game/intro/eng/e52/nba98.htm
SCD0669	勁爆美國職籃99	https://chiuinan.github.io/game/game/intro/eng/e52/nba99.htm
SCD0670	勁爆美國職籃2000	https://chiuinan.github.io/game/game/intro/eng/e52/nba2000.htm
SCD0671	勁爆美國職籃2001	https://chiuinan.github.io/game/game/intro/eng/e52/nba2001.htm
SCD0672	勁爆美國職籃2003	https://chiuinan.github.io/game/game/intro/eng/e52/nba2003.htm
SCD0673	勁爆美國職籃2004	https://chiuinan.github.io/game/game/intro/eng/e52/nba2004.htm
SCD0674	勁爆美國職籃2005	https://chiuinan.github.io/game/game/intro/ch/c52/nba2005.htm
SCD0675	勁爆美國職籃2006	https://chiuinan.github.io/game/game/intro/ch/c52/nba2006.htm
SCD1099	勁爆美國職籃2007	https://chiuinan.github.io/game/game/intro/ch/c52/nba2007.htm
SCD0853	勁爆美國職籃2008	https://chiuinan.github.io/game/game/intro/ch/c52/nba2008.htm
3WG049	彈子檯	https://chiuinan.github.io/game/game/intro/eng/e44/tristan.htm
SCD0298	手機少女	https://chiuinan.github.io/game/game/intro/ch/c22/ktg.htm
SCD0090	手談	https://chiuinan.github.io/game/game/intro/ch/c41/ht.htm
SCD1972	手談2	https://chiuinan.github.io/game/game/intro/ch/c41/ht2.htm
SCD2103	打字狀元專業版	https://chiuinan.github.io/game/game/intro/ch/c44/st5.htm
SCD1081	抗日：地雷戰	https://chiuinan.github.io/game/game/intro/ch/c31/dlz.htm
SCD2707	抗日：血戰上海灘	https://chiuinan.github.io/game/game/intro/ch/c51/xzsht.htm
SCD2709	抗日：血戰緬甸	https://chiuinan.github.io/game/game/intro/ch/c51/xzmd.htm
SCD2759	拂曉出擊：珍珠港	https://chiuinan.github.io/game/game/intro/ch/c51/phsad.htm
SSG012	拂曉攻擊	https://chiuinan.github.io/game/game/intro/ch/c51/dawnraid.htm
SCD1699	拉里拉格蘭4	https://chiuinan.github.io/game/game/intro/eng/e52/larry4x4.htm
	拖拉機大賽	https://chiuinan.github.io/game/game/intro/ch/c41/tractor.htm
SSG021	拱豬	https://chiuinan.github.io/game/game/intro/ch/c41/pig.htm
	拱豬	https://chiuinan.github.io/game/game/intro/eng/e41/pokerlp.htm
	拱豬大賽	https://chiuinan.github.io/game/game/intro/ch/c41/pigh.htm
SCD1634	拿斯卡公路冠軍賽	https://chiuinan.github.io/game/game/intro/eng/e52/ncrr.htm
SCD1635	拿斯卡賽手	https://chiuinan.github.io/game/game/intro/eng/e52/ncracers.htm
	拿破崙	https://chiuinan.github.io/game/game/intro/ch/c32/napoleon.htm
SCD2363	指揮官 1914	https://chiuinan.github.io/game/game/intro/ch/c32/1914.htm
SWT113	挑戰極速	https://chiuinan.github.io/game/game/intro/eng/e52/andretti.htm
SCD2459	捍衛長空	https://chiuinan.github.io/game/game/intro/eng/e51/tachyon.htm
SWE028	捍衛雄鷹	https://chiuinan.github.io/game/game/intro/eng/e51/falcon.htm
Z112,SCD2438	捍衛雄鷹2	https://chiuinan.github.io/game/game/intro/eng/e51/falcon2.htm
SWT159,3WG030	捍衛雄鷹3.0	https://chiuinan.github.io/game/game/intro/eng/e51/falcon3.htm
SCD2439	捍衛雄鷹4.0	https://chiuinan.github.io/game/game/intro/eng/e51/falcon4.htm
SCD2440	捍衛雄鷹4.0：盟軍	https://chiuinan.github.io/game/game/intro/eng/e51/falconaf.htm
	排牌樂	https://chiuinan.github.io/game/game/intro/ch/c41/cpoker.htm
	接龍	https://chiuinan.github.io/game/game/intro/ch/c41/sol.htm
SCD1908	搞怪賽車	https://chiuinan.github.io/game/game/intro/eng/e52/wackyrc.htm
SCD2183	搶救麥卡星	https://chiuinan.github.io/game/game/intro/ch/c21/mykropol.htm
SCD1539	摩托艇超級錦標賽	https://chiuinan.github.io/game/game/intro/eng/e52/jetboats.htm
	摩托車越野賽	https://chiuinan.github.io/game/game/intro/eng/e52/across.htm
SCD1529	摩托雷神1	https://chiuinan.github.io/game/game/intro/eng/e52/motora1.htm
SCD1530	摩托雷神2	https://chiuinan.github.io/game/game/intro/eng/e52/motora2.htm
SCD1531	摩托雷神3	https://chiuinan.github.io/game/game/intro/eng/e52/motora3.htm
SWE098	撞球大賽	https://chiuinan.github.io/game/game/intro/eng/e52/rackem.htm
SSG037	撲克俱樂部	https://chiuinan.github.io/game/game/intro/ch/c41/fp.htm
SCD2779	撲克大決戰	https://chiuinan.github.io/game/game/intro/ch/c41/pkking.htm
SWE218	撲克萬花筒	https://chiuinan.github.io/game/game/intro/eng/e41/hoyle2.htm
	擂臺美少女	https://chiuinan.github.io/game/game/intro/ch/c33/wa3.txt
SCD2727	未來零點	https://chiuinan.github.io/game/game/intro/ch/c31/future.htm
OCD0085	末日之戰	https://chiuinan.github.io/game/game/intro/ch/c51/crysis.htm
SCD1648	末日危城1	https://chiuinan.github.io/game/game/intro/ch/c12/dsiege1.htm
SCD1649	末日危城2	https://chiuinan.github.io/game/game/intro/ch/c12/dsiege2.htm
SCD1254	末日大戰	https://chiuinan.github.io/game/game/intro/eng/e51/bedlam.htm
Z115	末日寶典	https://chiuinan.github.io/game/game/intro/ch/c11/ebook.htm
SCD2015	末日決戰	https://chiuinan.github.io/game/game/intro/ch/c31/lostch.htm
SCD2705	末日黎明	https://chiuinan.github.io/game/game/intro/ch/c31/eot.htm
SCD1533	本田嘉實多車隊	https://chiuinan.github.io/game/game/intro/eng/e52/chswc.htm
SCD1534	本田嘉實多車隊2000	https://chiuinan.github.io/game/game/intro/eng/e52/chs2000.htm
SCD2721	本田錦標賽1／	https://chiuinan.github.io/game/game/intro/eng/e52/tourcar.htm
SCD2722	本田錦標賽2／	https://chiuinan.github.io/game/game/intro/eng/e52/toca2.htm
SCD2726	李世民傳奇：乾坤鏡	https://chiuinan.github.io/game/game/intro/ch/c11/mirror.htm
SCD1339	杏林也瘋狂	https://chiuinan.github.io/game/game/intro/ch/c33/hospital.htm
SCD1021	東戰線風雲	https://chiuinan.github.io/game/game/intro/ch/c32/mowrt.htm
SCD2751	東方傳記	https://chiuinan.github.io/game/game/intro/ch/c52/eastern.htm
	東方妖妖夢	https://chiuinan.github.io/game/game/intro/ch/c51/dfyym.htm
	東方妖妖夢	https://chiuinan.github.io/game/game/intro/ch/c22/undprin.htm
SCD2679	東方幻想戰記	https://chiuinan.github.io/game/game/intro/ch/c32/east.htm
SCD2298	林海雪原	https://chiuinan.github.io/game/game/intro/ch/c12/lhxy.htm
SCD2681	林間學校	https://chiuinan.github.io/game/game/intro/ch/c22/lixx.htm
SCD0236	柏德之門1	https://chiuinan.github.io/game/game/intro/ch/c12/bg1.htm
OCD0041	柏德之門2	https://chiuinan.github.io/game/game/intro/ch/c12/bg2.htm
	柏德之門：黑暗聯盟	https://chiuinan.github.io/game/game/intro/eng/e12/bgda.htm
SCD0310	校園戀愛大戰	https://chiuinan.github.io/game/game/intro/ch/c33/gatiya.htm
SCD0690	校園水滸傳：少年英雄／	https://chiuinan.github.io/game/game/intro/ch/c11/qqwater.htm
SCD1744	格蘭匹治大賽卡雷拉站	https://chiuinan.github.io/game/game/intro/eng/e52/carrera.htm
SCD1288	格鬥天王99	https://chiuinan.github.io/game/game/intro/eng/e51/kof99.htm
SCD0501	格鬥悍將	https://chiuinan.github.io/game/game/intro/ch/c51/toughguy.htm
SSG044	格鬥拳王	https://chiuinan.github.io/game/game/intro/ch/c52/act.htm
Z060	格鬥風雲	https://chiuinan.github.io/game/game/intro/ch/c51/fighter.htm
SCD0360	桃色幻想曲	https://chiuinan.github.io/game/game/intro/ch/c44/dg69.htm
SCD2209	梭哈俄羅斯	https://chiuinan.github.io/game/game/intro/eng/e44/fcd.htm
SCD2203	棋侶：圍棋爭霸	https://chiuinan.github.io/game/game/intro/ch/c41/bs.htm
	棋天大聖	https://chiuinan.github.io/game/game/intro/ch/c41/neuchess.htm
	棋弈無限：圍棋	https://chiuinan.github.io/game/game/intro/ch/c41/justgo.htm
SCD0447	棋牌大師之圍棋	https://chiuinan.github.io/game/game/intro/ch/c41/gos.htm
SCD0332	棋靈王之明星圍棋	https://chiuinan.github.io/game/game/intro/ch/c41/goking.htm
SCD0333	棋靈王之明星象棋	https://chiuinan.github.io/game/game/intro/ch/c41/ntuchess.htm
Z069	森林小精靈	https://chiuinan.github.io/game/game/intro/eng/e44/arcy2.htm
SCD0419	森林野趣	https://chiuinan.github.io/game/game/intro/ch/c21/aofw.htm
SWE233	楚漢之爭1	https://chiuinan.github.io/game/game/intro/ch/c32/han.htm
SWT168	楚漢之爭2：赤龍反撲	https://chiuinan.github.io/game/game/intro/ch/c32/h2.htm
3WG112	楚留香傳奇之血海飄香	https://chiuinan.github.io/game/game/intro/ch/c21/hero.htm
OCD0010	楚留香新傳	https://chiuinan.github.io/game/game/intro/ch/c11/crh.htm
SCD1884	極品醉車1	https://chiuinan.github.io/game/game/intro/eng/e52/juiced.htm
SCD1885	極品醉車2	https://chiuinan.github.io/game/game/intro/eng/e52/juiced2.htm
JXZ002	極地之狐	https://chiuinan.github.io/game/game/intro/eng/e51/afox.htm
SCD2243	極地先鋒	https://chiuinan.github.io/game/game/intro/eng/e51/neuro.htm
SCD1894	極地越野賽	https://chiuinan.github.io/game/game/intro/ch/c52/glacier.htm
OCD0121	極度誘惑麻將館	https://chiuinan.github.io/game/game/intro/ch/c42/lovemj05.htm
SCD2223	極樂大戰	https://chiuinan.github.io/game/game/intro/ch/c43/tlomk.htm
SCD1138	極樂大進擊	https://chiuinan.github.io/game/game/intro/ch/c44/balls.htm
SCD1849	極樂瘋狂大賽車	https://chiuinan.github.io/game/game/intro/ch/c52/tooncar.htm
SCD0915	極樂酒店	https://chiuinan.github.io/game/game/intro/ch/c21/pubhouse.htm
SCD2713	極樂麻將	https://chiuinan.github.io/game/game/intro/ch/c42/jlmj.htm
SCD1220	極速	https://chiuinan.github.io/game/game/intro/eng/e52/exg2.htm
SCD1847	極速地帶	https://chiuinan.github.io/game/game/intro/eng/e52/spdyzone.htm
SCD1269	極速快感1	https://chiuinan.github.io/game/game/intro/eng/e52/nfs.htm
SCD1270	極速快感2	https://chiuinan.github.io/game/game/intro/eng/e52/nfs2.htm
SCD1271	極速快感3	https://chiuinan.github.io/game/game/intro/eng/e52/nfs3.htm
SCD1272	極速快感4	https://chiuinan.github.io/game/game/intro/eng/e52/nfs4.htm
SCD1273	極速快感5	https://chiuinan.github.io/game/game/intro/eng/e52/nfs5.htm
SCD1274	極速快感6	https://chiuinan.github.io/game/game/intro/eng/e52/nfs6.htm
SCD1275	極速快感7	https://chiuinan.github.io/game/game/intro/ch/c52/nfs7.htm
SCD1276	極速快感8	https://chiuinan.github.io/game/game/intro/ch/c52/nfs8.htm
SCD1277	極速快感9	https://chiuinan.github.io/game/game/intro/ch/c52/nfs9.htm
SCD1278	極速快感10	https://chiuinan.github.io/game/game/intro/ch/c52/nfs10.htm
SCD1279	極速快感11	https://chiuinan.github.io/game/game/intro/ch/c52/nfs11.htm
SCD1280	極速快感12	https://chiuinan.github.io/game/game/intro/ch/c52/nfs12.htm
SCD1281	極速快感13	https://chiuinan.github.io/game/game/intro/ch/c52/nfs13.htm
SCD1881	極速房車賽1	https://chiuinan.github.io/game/game/intro/eng/e52/tocard1.htm
SCD1882	極速房車賽2	https://chiuinan.github.io/game/game/intro/eng/e52/tocard2.htm
SCD1883	極速房車賽3	https://chiuinan.github.io/game/game/intro/eng/e52/tocard3.htm
SCD2253	極速摩輪之曼島大賽	https://chiuinan.github.io/game/game/intro/eng/e52/manxttsb.htm
SCD2252	極速車神	https://chiuinan.github.io/game/game/intro/eng/e52/gtracer.htm
SCD0920	極道車魂	https://chiuinan.github.io/game/game/intro/eng/e52/driver.htm
SCD0921	極道車魂3	https://chiuinan.github.io/game/game/intro/ch/c21/driv3r.htm
SCD1904	極限模擬飛行	https://chiuinan.github.io/game/game/intro/eng/e33/xar.htm
SCD1196	極限模擬飛行2004	https://chiuinan.github.io/game/game/intro/eng/e33/xar2.htm
SCD1879	極限衝刺1	https://chiuinan.github.io/game/game/intro/eng/e52/flatout.htm
SCD1880	極限衝刺2	https://chiuinan.github.io/game/game/intro/eng/e52/flatout2.htm
SCD2743	極限運動	https://chiuinan.github.io/game/game/intro/eng/e52/sxs.htm
SCD2742	極限運動全集	https://chiuinan.github.io/game/game/intro/eng/e52/xsa.htm
SCD1490	極限過山車	https://chiuinan.github.io/game/game/intro/eng/e33/maxg.htm
SCD2532	榮耀之翼	https://chiuinan.github.io/game/game/intro/eng/e51/wings.htm
Z126	榮耀戰場	https://chiuinan.github.io/game/game/intro/eng/e32/fog.htm
SCD2763	榮耀戰場1	https://chiuinan.github.io/game/game/intro/ch/c51/bia.htm
SCD2764	榮耀戰場2	https://chiuinan.github.io/game/game/intro/eng/e51/bia2.htm
SCD2765	榮耀戰場3	https://chiuinan.github.io/game/game/intro/ch/c51/bia3.htm
SCD2467	榮譽勳章：反攻諾曼第	https://chiuinan.github.io/game/game/intro/ch/c51/mohaa.htm
SCD2468	榮譽勳章：太平洋戰役	https://chiuinan.github.io/game/game/intro/ch/c51/mohpa.htm
SCD2469	榮譽勳章：空降神兵	https://chiuinan.github.io/game/game/intro/ch/c51/moha.htm
	槍林彈雨	https://chiuinan.github.io/game/game/intro/eng/e51/cabal.htm
SCD1952	槍林彈雨	https://chiuinan.github.io/game/game/intro/ch/c51/ironstom.htm
	槍神	https://chiuinan.github.io/game/game/intro/ch/c22/topgun.txt
SCD1946	槍神	https://chiuinan.github.io/game/game/intro/eng/e51/strangle.htm
SCD2140	樂在棋中：12生肖童話樂園	https://chiuinan.github.io/game/game/intro/ch/c22/zodiac.htm
SCD1495	樂高主題公園	https://chiuinan.github.io/game/game/intro/eng/e33/legoland.htm
SCD1923	樂高絕技賽車	https://chiuinan.github.io/game/game/intro/eng/e52/legosr.htm
SCD2163	樂高鐵路大亨／	https://chiuinan.github.io/game/game/intro/ch/c33/legoloco.htm
SCD1166	樓蘭：輪迴之軌跡	https://chiuinan.github.io/game/game/intro/ch/c22/loulan.htm
SCD1167	樓蘭2：輪迴之軌跡．緣	https://chiuinan.github.io/game/game/intro/ch/c22/loulan2.htm
	標準台灣麻將	https://chiuinan.github.io/game/game/intro/ch/c42/ma.htm
SCD1823	模擬上班族1	https://chiuinan.github.io/game/game/intro/ch/c33/cofbreak.htm
SCD2568	模擬上班族2	https://chiuinan.github.io/game/game/intro/ch/c33/cofbrk2.htm
SCD1476	模擬主題樂園	https://chiuinan.github.io/game/game/intro/ch/c33/scoaster.htm
SCD1493	模擬公園	https://chiuinan.github.io/game/game/intro/eng/e33/simpark.htm
	模擬動物園	https://chiuinan.github.io/game/game/intro/ch/c33/zoo.htm
RS201	模擬台北	https://chiuinan.github.io/game/game/intro/ch/c33/rs201.htm
SWT029,SWE220 SCD0749	模擬城市	https://chiuinan.github.io/game/game/intro/eng/e33/simcity.htm
SCD0750	模擬城市2000	https://chiuinan.github.io/game/game/intro/ch/c33/sc2000.htm
SCD0751	模擬城市3000	https://chiuinan.github.io/game/game/intro/ch/c33/sc3000.htm
SCD0752	模擬城市4：福爾摩沙	https://chiuinan.github.io/game/game/intro/ch/c33/simcity4.htm
SCD0753	模擬城市：夢之都	https://chiuinan.github.io/game/game/intro/ch/c33/scs.htm
SCD0754	模擬城市：深海大亨	https://chiuinan.github.io/game/game/intro/ch/c33/dst.htm
SCD2036	模擬大樓	https://chiuinan.github.io/game/game/intro/ch/c33/simtower.htm
	模擬大樓	https://chiuinan.github.io/game/game/intro/ch/c33/hr2.htm
SCD1982	模擬市民1	https://chiuinan.github.io/game/game/intro/ch/c33/thesims1.htm
SCD1983	模擬市民2	https://chiuinan.github.io/game/game/intro/ch/c33/thesims2.htm
SCD1984	模擬市民趴趴走1：人生大冒險	https://chiuinan.github.io/game/game/intro/ch/c33/simsls.htm
SCD1985	模擬市民趴趴走2：寵物大挑戰	https://chiuinan.github.io/game/game/intro/ch/c33/simsps.htm
SCD1986	模擬市民趴趴走3：荒島歷險記	https://chiuinan.github.io/game/game/intro/ch/c33/simscs.htm
SCD0250	模擬捷運：交通巨人	https://chiuinan.github.io/game/game/intro/ch/c33/tgiant.htm
SCD0866	模擬星城	https://chiuinan.github.io/game/game/intro/ch/c33/startop.htm
SCD1487	模擬樂園1	https://chiuinan.github.io/game/game/intro/ch/c33/rct1.htm
SCD1488	模擬樂園2	https://chiuinan.github.io/game/game/intro/ch/c33/rct2.htm
SCD1489	模擬樂園3	https://chiuinan.github.io/game/game/intro/ch/c33/rct3.htm
SCD2575	模擬樂園番外篇：運輸王	https://chiuinan.github.io/game/game/intro/ch/c33/loco.htm
SCD0546	模擬百貨	https://chiuinan.github.io/game/game/intro/ch/c33/simds.htm
	模擬總統大選	https://chiuinan.github.io/game/game/intro/ch/c33/simp.htm
SWZ002	模擬螞蟻	https://chiuinan.github.io/game/game/intro/eng/e33/simant.htm
	模擬農場	https://chiuinan.github.io/game/game/intro/ch/c33/simfarm.htm
SCD2358	模擬農場2009	https://chiuinan.github.io/game/game/intro/eng/e33/farm09.htm
SCD2359	模擬農場2011	https://chiuinan.github.io/game/game/intro/eng/e33/farm11.htm
SCD2360	模擬農場2013	https://chiuinan.github.io/game/game/intro/ch/c33/farm13.htm
SCD1475	模擬過山車	https://chiuinan.github.io/game/game/intro/eng/e33/ucoaster.htm
	模擬過山車	https://chiuinan.github.io/game/game/intro/eng/e33/coaster.htm
SCD1098	模擬鄰居1	https://chiuinan.github.io/game/game/intro/ch/c44/nfh1.htm
OCD0123	模擬鄰居2	https://chiuinan.github.io/game/game/intro/ch/c44/nfh2.htm
SCD1480	模擬野生動物園	https://chiuinan.github.io/game/game/intro/eng/e33/ssafari.htm
SCD1283	模擬雪山度假村	https://chiuinan.github.io/game/game/intro/ch/c33/simhotel.htm
SCD1203	模擬飛航	https://chiuinan.github.io/game/game/intro/ch/c33/jetstrm.htm
SCD2683	模擬飯店1	https://chiuinan.github.io/game/game/intro/ch/c33/hotelg.htm
SCD2684	模擬飯店2	https://chiuinan.github.io/game/game/intro/ch/c33/hotelg2.htm
SCD1808	模擬首都	https://chiuinan.github.io/game/game/intro/ch/c33/captial.htm
SCD1587	橘子噗噗車	https://chiuinan.github.io/game/game/intro/ch/c52/mbubucar.htm
SCD2577	機動特戰隊：迅狼計畫	https://chiuinan.github.io/game/game/intro/ch/c51/specnaz.htm
OCD0048	機器人歷險記	https://chiuinan.github.io/game/game/intro/ch/c21/robots.htm
